target,predictor,lag,E,final_rho,slope,improvement,p_value,significant,passed
SPI_6M,Precipitation_1M,0,2,0.25445450000000003,0.00011493158263305342,0.07808180000000006,0.0,True,True
SPI_6M,Precipitation_1M,1,2,0.2534779,0.00011491109943977592,0.08367319999999998,0.0,True,True
SPI_6M,Precipitation_1M,2,2,0.23047109999999996,6.754863445378164e-05,0.057810200000000006,0.0,True,True
SPI_6M,Precipitation_1M,3,2,0.20631780000000002,-4.68987745098038e-05,-0.026614499999999958,0.0,True,False
SPI_6M,Precipitation_1M,4,2,0.2062202,-1.0309033613445351e-05,0.0013347999999999416,0.0,True,False
SPI_6M,Precipitation_1M,5,2,0.5721875000000001,0.0002481235994397759,0.21228449999999993,0.0,True,True
SPI_6M,Precipitation_1M,6,2,0.08496280000000002,0.00010514536775106083,0.07122680000000002,0.2,False,False
SPI_6M,Precipitation_1M,7,2,0.1485627,0.00022060233380480896,0.13446229999999998,0.0,True,True
SPI_6M,Precipitation_1M,8,2,0.0960353,0.00012600053041018387,0.0837379,0.2,False,False
SPI_6M,Precipitation_1M,9,2,-0.077774,-0.00011386251768033943,-0.0691702,1.0,False,False
SPI_6M,Precipitation_1M,10,2,0.1022698,0.0001637194837340876,0.1009119,0.2,False,False
SPI_6M,Precipitation_1M,11,2,0.0365079,5.35410183875535e-06,0.007879900000000002,0.2,False,False
SPI_6M,Precipitation_1M,12,2,-0.0382949,-8.062864285714285e-05,-0.0459409,0.8,False,False
SPI_6M,Precipitation_3M,0,2,0.4583924,8.837051820728307e-05,0.06537640000000006,0.0,True,True
SPI_6M,Precipitation_3M,1,2,0.4756455000000001,7.232303921568687e-05,0.05358220000000019,0.0,True,True
SPI_6M,Precipitation_3M,2,2,0.4484839000000001,1.0839880952381616e-05,0.00958110000000012,0.0,True,True
SPI_6M,Precipitation_3M,3,2,0.4545809,6.360654761904768e-05,0.05314859999999999,0.0,True,True
SPI_6M,Precipitation_3M,4,2,0.3441948000000001,0.0001354185924369748,0.10928920000000003,0.0,True,True
SPI_6M,Precipitation_3M,5,2,0.3261965,0.0002993997198879553,0.20610030000000001,0.0,True,True
SPI_6M,Precipitation_3M,6,2,0.16484730000000003,0.00023532446958981614,0.15483200000000003,0.0,True,True
SPI_6M,Precipitation_3M,7,2,0.020450699999999995,2.9961916548797738e-05,0.029010499999999995,0.2,False,False
SPI_6M,Precipitation_3M,8,2,0.028539299999999993,5.675321782178214e-05,0.03269129999999999,0.2,False,False
SPI_6M,Precipitation_3M,9,2,0.0034073000000000003,-2.4404137199434243e-05,-0.018911999999999998,0.6,False,False
SPI_6M,Precipitation_3M,10,2,0.0413475,1.2954879773691659e-05,0.010723400000000001,0.2,False,False
SPI_6M,Precipitation_3M,11,2,-0.013489100000000002,-6.076198727015554e-05,-0.028157200000000004,0.8,False,False
SPI_6M,Precipitation_3M,12,2,0.07269229999999999,6.317217857142856e-05,0.053189999999999994,0.0,True,True
SPI_6M,Precipitation_6M,0,2,0.7328220999999999,4.402892156862784e-05,0.034462400000000004,0.0,True,True
