target,predictor,lag,E,final_rho,slope,improvement,p_value,significant,passed
SPI_12M,WP,0,2,-0.0186253,-1.4424178571428572e-05,-0.009071200000000001,0.2,False,False
SPI_12M,WP,1,2,0.0137785,3.885032142857141e-05,0.0230082,0.2,False,False
SPI_12M,WP,2,2,0.010372,1.3248107142857155e-05,0.0175405,0.4,False,False
SPI_12M,WP,3,2,-0.014431099999999999,3.6047499999999925e-06,0.0021189000000000034,0.4,False,False
SPI_12M,WP,4,2,0.053260300000000003,8.340832142857146e-05,0.05248920000000001,0.0,True,True
SPI_12M,WP,5,2,0.020529300000000004,2.02442142857143e-05,0.012958900000000006,0.0,True,False
SPI_12M,WP,6,2,-0.0397266,-7.429386724386726e-05,-0.043409500000000004,0.6,False,False
SPI_12M,WP,7,2,0.0531009,7.357871572871573e-05,0.0423536,0.2,False,False
SPI_12M,WP,8,2,0.10160949999999999,0.00014335378787878788,0.08740049999999999,0.0,True,True
SPI_12M,WP,9,2,0.0033296999999999992,2.2131529581529598e-05,0.0049709,0.8,False,False
SPI_12M,WP,10,2,-0.10121239999999998,-0.00016292647907647912,-0.10249459999999998,1.0,False,False
SPI_12M,WP,11,2,-0.0440672,-6.243005050505051e-05,-0.0393539,1.0,False,False
SPI_12M,WP,12,2,0.012783099999999999,2.0913666180758013e-05,0.008209999999999999,0.8,False,False
SPI_12M,ONI,0,2,-0.030037199999999997,-9.387314285714284e-05,-0.055385000000000004,0.8,False,False
SPI_12M,ONI,1,2,-0.04745699999999999,-0.0001000993214285714,-0.055055999999999994,0.6,False,False
SPI_12M,ONI,2,2,-0.075789,-0.00015600539285714283,-0.0943122,1.0,False,False
SPI_12M,ONI,3,2,-0.08768179999999998,-0.00016908692857142853,-0.10196539999999998,0.8,False,False
SPI_12M,ONI,4,2,-0.08601810000000003,-0.0001657516785714286,-0.09939440000000002,1.0,False,False
SPI_12M,ONI,5,2,-0.06984050000000001,-0.0001392574285714286,-0.08555980000000002,0.6,False,False
SPI_12M,ONI,6,2,-0.07183690000000001,-0.0001299742063492064,-0.0791334,1.0,False,False
SPI_12M,ONI,7,2,-0.05990790000000001,-0.00010267774170274174,-0.06446210000000001,1.0,False,False
SPI_12M,ONI,8,2,-0.050237300000000006,-8.05704184704185e-05,-0.048302500000000005,0.8,False,False
SPI_12M,ONI,9,2,-0.0398827,-5.534231601731603e-05,-0.029317000000000003,0.6,False,False
SPI_12M,ONI,10,2,-0.028026199999999998,-6.110598845598845e-05,-0.0355186,0.8,False,False
SPI_12M,ONI,11,2,-0.011355599999999999,-4.1188347763347775e-05,-0.023055599999999996,0.2,False,False
SPI_12M,ONI,12,2,0.011009700000000002,-1.794992711370262e-05,-0.004992499999999999,0.6,False,False
SPI_12M,PNA,0,2,-0.0402431,-4.8583214285714294e-05,-0.0379437,0.8,False,False
SPI_12M,PNA,1,2,0.0039976,4.7378214285714245e-06,-0.001798000000000001,0.4,False,False
SPI_12M,PNA,2,2,0.0802304,0.00011571960714285713,0.0676536,0.0,True,True
SPI_12M,PNA,3,2,0.0415135,9.839221428571424e-05,0.0527086,0.2,False,False
SPI_12M,PNA,4,2,0.040296599999999995,5.750367857142857e-05,0.0416234,0.2,False,False
SPI_12M,PNA,5,2,0.0808512,0.0001547700357142857,0.0797084,0.0,True,True
SPI_12M,PNA,6,2,-0.0435576,-5.870743145743148e-05,-0.0368683,0.6,False,False
SPI_12M,PNA,7,2,-0.08957189999999998,-0.00014034794372294373,-0.08024609999999999,0.8,False,False
SPI_12M,PNA,8,2,0.0002801,-1.719336219336221e-05,-0.0052774,0.4,False,False
