target,predictor,lag,E,final_rho,slope,improvement,p_value,significant,passed
SPI_1M,NAO,5,2,-0.06761210000000001,-0.00012228574999999998,-0.0689112,1.0,False,False
SPI_1M,NAO,6,2,0.0126872,2.997651515151515e-05,0.022756,0.2,False,False
SPI_1M,NAO,7,2,0.010261399999999999,3.5894516594516587e-05,0.0154598,0.4,False,False
SPI_1M,NAO,8,2,-0.11713239999999998,-0.0001867183982683983,-0.10870399999999998,1.0,False,False
SPI_1M,NAO,9,2,-0.0550796,-6.196940836940839e-05,-0.0369761,0.6,False,False
SPI_1M,NAO,10,2,0.03702,8.219610389610392e-05,0.0524766,0.2,False,False
SPI_1M,NAO,11,2,0.0011808,-3.1073232323232535e-06,0.0040458000000000004,0.2,False,False
SPI_1M,NAO,12,2,-0.004339000000000001,-3.214183673469387e-05,-0.0165777,0.0,True,False
SPI_1M,NINO34,0,2,0.0823603,0.00012636489285714286,0.07561419999999999,0.0,True,True
SPI_1M,NINO34,1,2,0.058210599999999994,7.742092857142858e-05,0.051373199999999994,0.2,False,False
SPI_1M,NINO34,2,2,0.0298233,3.252900000000002e-05,0.016581199999999997,0.0,True,False
SPI_1M,NINO34,3,2,-0.0222263,-6.236135714285711e-05,-0.0346152,0.0,True,False
SPI_1M,NINO34,4,2,-0.037712300000000004,-8.934917857142853e-05,-0.0479412,0.8,False,False
SPI_1M,NINO34,5,2,-0.0380572,-9.391757142857144e-05,-0.058168300000000006,0.6,False,False
SPI_1M,NINO34,6,2,-0.07141449999999999,-0.00014102067099567103,-0.0806228,1.0,False,False
SPI_1M,NINO34,7,2,-0.0879826,-0.00015369848484848487,-0.0909855,1.0,False,False
SPI_1M,NINO34,8,2,-0.07611680000000001,-0.00012038373015873019,-0.07908890000000002,0.8,False,False
SPI_1M,NINO34,9,2,-0.05940529999999999,-9.239155844155843e-05,-0.05451239999999999,1.0,False,False
SPI_1M,NINO34,10,2,-0.021220099999999995,-4.2588347763347775e-05,-0.025823599999999995,0.4,False,False
SPI_1M,NINO34,11,2,0.0252307,3.14508658008658e-05,0.0190865,0.4,False,False
SPI_1M,NINO34,12,2,0.0089958,6.459730320699711e-06,0.0050999999999999995,0.4,False,False
SPI_1M,PDO,0,2,0.0055284999999999996,-2.9367749999999973e-05,-0.020418699999999994,1.0,False,False
SPI_1M,PDO,1,2,0.012035200000000001,-1.4084749999999992e-05,-0.019088500000000008,0.8,False,False
SPI_1M,PDO,2,2,0.0146349,-6.966249999999974e-06,-0.007425100000000004,0.2,False,False
SPI_1M,PDO,3,2,-0.027705,-4.3565107142857134e-05,-0.024788,1.0,False,False
SPI_1M,PDO,4,2,-0.03348980000000001,-4.517325000000002e-05,-0.026312600000000005,1.0,False,False
SPI_1M,PDO,5,2,-0.0363409,-4.183685714285716e-05,-0.026664700000000006,0.6,False,False
SPI_1M,PDO,6,2,-0.09364330000000003,-0.00013786720779220788,-0.07730620000000002,1.0,False,False
SPI_1M,PDO,7,2,-0.058053600000000004,-9.022532467532467e-05,-0.0523505,1.0,False,False
SPI_1M,PDO,8,2,-0.052852199999999995,-8.264184704184703e-05,-0.0509361,0.6,False,False
SPI_1M,PDO,9,2,-0.0411458,-5.668564213564215e-05,-0.027552600000000003,1.0,False,False
SPI_1M,PDO,10,2,-0.015519499999999999,1.919372294372306e-06,0.0016871000000000039,0.8,False,False
SPI_1M,PDO,11,2,-0.0489752,-5.2483946608946595e-05,-0.033430600000000005,0.8,False,False
SPI_1M,PDO,12,2,-0.0188015,-1.3454190962099124e-05,-0.005572199999999999,0.8,False,False
SPI_1M,SOLAR,0,2,-0.03158590000000001,-3.947825000000001e-05,-0.021378400000000006,0.8,False,False
SPI_1M,SOLAR,1,2,-0.0189032,-1.8934392857142856e-05,-0.011512499999999998,0.2,False,False
SPI_1M,SOLAR,2,2,0.0004364,2.0057392857142848e-05,0.0090775,0.8,False,False
SPI_1M,SOLAR,3,2,-0.011863899999999998,-7.859785714285715e-06,-0.005155899999999998,0.8,False,False
SPI_1M,SOLAR,4,2,-0.03132719999999999,-4.535185714285713e-05,-0.027157299999999992,1.0,False,False
SPI_1M,SOLAR,5,2,-0.0021677000000000003,9.03985714285713e-06,0.001864999999999999,0.4,False,False
SPI_1M,SOLAR,6,2,-0.0176134,-1.7465873015873016e-05,-0.008374000000000001,0.6,False,False
SPI_1M,SOLAR,7,2,-0.037352300000000005,-3.8630339105339127e-05,-0.024951800000000007,1.0,False,False
SPI_1M,SOLAR,8,2,-0.0834577,-0.00012459015151515152,-0.0760515,1.0,False,False
SPI_1M,SOLAR,9,2,-0.0902279,-0.0001365194083694084,-0.0781017,1.0,False,False
SPI_1M,SOLAR,10,2,-0.05006059999999999,-7.195602453102452e-05,-0.04819449999999999,1.0,False,False
SPI_1M,SOLAR,11,2,-0.0520574,-7.137388167388169e-05,-0.0464582,0.8,False,False
SPI_1M,SOLAR,12,2,-0.029521,-2.3772667638483973e-05,-0.019758199999999997,0.6,False,False
