target,predictor,lag,E,final_rho,slope,improvement,p_value,significant,passed
SPI_6M,NINO34,3,2,-0.1145777,-0.00022336685714285717,-0.13067990000000002,1.0,False,False
SPI_6M,NINO34,4,2,-0.1064331,-0.00020826489285714284,-0.1198731,1.0,False,False
SPI_6M,NINO34,5,2,-0.0801347,-0.00017065807142857138,-0.09466250000000001,1.0,False,False
SPI_6M,NINO34,6,2,-0.05676730000000001,-0.0001425945165945166,-0.0829281,0.8,False,False
SPI_6M,NINO34,7,2,-0.028991599999999992,-8.917521645021649e-05,-0.0463156,0.6,False,False
SPI_6M,NINO34,8,2,0.008553100000000001,-7.2133116883117014e-06,-0.003820500000000001,0.8,False,False
SPI_6M,NINO34,9,2,0.05992089999999999,5.815909090909089e-05,0.03662349999999999,0.2,False,False
SPI_6M,NINO34,10,2,0.08218539999999998,8.531637806637802e-05,0.05069909999999998,0.2,False,False
SPI_6M,NINO34,11,2,0.10429380000000002,0.00012837362914862918,0.07933870000000003,0.0,True,True
SPI_6M,NINO34,12,2,0.09702010000000003,0.00013939664723032068,0.08849870000000003,0.0,True,True
SPI_6M,PDO,0,2,-0.0020013,-1.5505571428571407e-05,-0.0018227000000000002,0.4,False,False
SPI_6M,PDO,1,2,-0.010695399999999999,-2.793199999999999e-05,-0.017009299999999998,0.8,False,False
SPI_6M,PDO,2,2,0.0188694,7.479892857142879e-06,0.013859300000000003,0.6,False,False
SPI_6M,PDO,3,2,0.0728818,9.363135714285714e-05,0.0667366,0.2,False,False
SPI_6M,PDO,4,2,0.02613450000000001,3.6536428571428817e-06,0.008227200000000007,0.4,False,False
SPI_6M,PDO,5,2,0.051115999999999995,3.63189642857143e-05,0.025072399999999998,0.4,False,False
SPI_6M,PDO,6,2,0.05428190000000001,2.701911976911978e-05,0.019940000000000006,0.0,True,True
SPI_6M,PDO,7,2,0.0664057,5.267582972582972e-05,0.02335239999999998,0.0,True,True
SPI_6M,PDO,8,2,0.029583400000000003,4.615295815295835e-06,-0.003023799999999993,0.2,False,False
SPI_6M,PDO,9,2,0.0063612999999999986,-3.292186147186148e-05,-0.016379799999999993,0.6,False,False
SPI_6M,PDO,10,2,0.07398400000000001,8.748080808080812e-05,0.052779000000000006,0.0,True,True
SPI_6M,PDO,11,2,0.12608499999999997,0.0001755291847041847,0.10224449999999997,0.0,True,True
SPI_6M,PDO,12,2,0.10468330000000002,0.0001366069606413994,0.08135770000000002,0.0,True,True
SPI_6M,SOLAR,0,2,-0.009926,4.195821428571401e-06,0.0019503999999999997,0.4,False,False
SPI_6M,SOLAR,1,2,-0.011634100000000001,-1.4826428571428738e-06,-0.002233200000000001,0.8,False,False
SPI_6M,SOLAR,2,2,-0.036677299999999996,-4.147971428571429e-05,-0.02467049999999999,0.4,False,False
SPI_6M,SOLAR,3,2,-0.0160349,8.553535714285677e-06,-0.0007114999999999986,0.4,False,False
SPI_6M,SOLAR,4,2,-0.016103799999999998,-1.5608857142857156e-05,-0.011190499999999999,0.8,False,False
SPI_6M,SOLAR,5,2,-0.013536000000000001,-1.088357142857172e-06,-0.0059074999999999996,0.6,False,False
SPI_6M,SOLAR,6,2,-0.0069928,7.949855699855872e-07,-0.0021497,0.8,False,False
SPI_6M,SOLAR,7,2,0.011263100000000002,2.3561038961038982e-05,0.013877000000000002,0.4,False,False
SPI_6M,SOLAR,8,2,0.0102125,-1.6764069264068837e-07,0.0042396,0.4,False,False
SPI_6M,SOLAR,9,2,0.013243800000000002,8.75039682539683e-06,0.013055100000000002,0.6,False,False
SPI_6M,SOLAR,10,2,0.0088988,-4.051226551226556e-06,0.0085454,0.8,False,False
SPI_6M,SOLAR,11,2,-0.0038357,-4.716645021645023e-05,-0.028551899999999998,0.8,False,False
SPI_6M,SOLAR,12,2,-0.012244999999999999,-4.769497084548104e-05,-0.0237886,0.6,False,False
