target,predictor,lag,E,final_rho,slope,improvement,p_value,significant,passed
SPI_3M,WP,0,2,-0.014063100000000002,-3.832914285714285e-05,-0.0291475,0.8,False,False
SPI_3M,WP,1,2,0.07050010000000001,0.00011505396428571426,0.07081380000000001,0.0,True,True
SPI_3M,WP,2,2,0.0194361,4.418985714285712e-05,0.01942,0.4,False,False
SPI_3M,WP,3,2,-0.003087799999999999,2.0225678571428553e-05,0.007181299999999999,0.4,False,False
SPI_3M,WP,4,2,0.0161018,2.2343607142857138e-05,0.0126871,0.8,False,False
SPI_3M,WP,5,2,0.0680759,0.00011338142857142855,0.070201,0.2,False,False
SPI_3M,WP,6,2,0.09651100000000003,0.00013812712842712848,0.07976920000000003,0.0,True,True
SPI_3M,WP,7,2,0.0041881,-2.741222943722947e-05,-0.014628500000000003,0.8,False,False
SPI_3M,WP,8,2,-0.021443800000000002,-2.9538059163059174e-05,-0.0154913,0.0,True,False
SPI_3M,WP,9,2,-0.005222299999999998,1.0136507936507954e-05,0.0031871000000000026,0.8,False,False
SPI_3M,WP,10,2,0.0787695,0.0001386873376623377,0.08303,0.0,True,True
SPI_3M,WP,11,2,0.05265740000000001,8.400959595959599e-05,0.053690400000000006,0.2,False,False
SPI_3M,WP,12,2,-0.024632400000000002,-1.0286953352769681e-05,-0.0144252,0.8,False,False
SPI_3M,ONI,0,2,0.012299200000000003,2.196664285714286e-05,0.011465500000000003,0.6,False,False
SPI_3M,ONI,1,2,0.034624,4.911978571428571e-05,0.0327885,0.2,False,False
SPI_3M,ONI,2,2,0.0666772,9.054235714285712e-05,0.063963,0.0,True,True
SPI_3M,ONI,3,2,0.09491379999999999,9.098232142857147e-05,0.0574509,0.0,True,True
SPI_3M,ONI,4,2,0.12281290000000002,0.0001369765,0.09087700000000001,0.0,True,True
SPI_3M,ONI,5,2,0.1210511,0.00014371903571428572,0.0937943,0.0,True,True
SPI_3M,ONI,6,2,0.11216980000000001,0.0001407549422799423,0.08183680000000002,0.0,True,True
SPI_3M,ONI,7,2,0.10891710000000002,0.00014339224386724392,0.09675910000000001,0.0,True,True
SPI_3M,ONI,8,2,0.11344629999999999,0.00015998982683982686,0.10171049999999998,0.0,True,True
SPI_3M,ONI,9,2,0.10991780000000002,0.0001692805555555556,0.10322220000000003,0.0,True,True
SPI_3M,ONI,10,2,0.0955921,0.00014830627705627708,0.0914262,0.2,False,False
SPI_3M,ONI,11,2,0.08650000000000001,0.00013373448773448777,0.08311660000000001,0.2,False,False
SPI_3M,ONI,12,2,0.06339479999999999,0.00011591840379008744,0.0708644,0.0,True,True
SPI_3M,PNA,0,2,0.1345771,0.00017944814285714283,0.10528850000000001,0.0,True,True
SPI_3M,PNA,1,2,0.066167,4.731425000000003e-05,0.032436700000000006,0.2,False,False
SPI_3M,PNA,2,2,-0.04617400000000001,-0.00010346803571428572,-0.06377440000000001,1.0,False,False
SPI_3M,PNA,3,2,0.0448733,4.531403571428571e-05,0.029098799999999998,0.4,False,False
SPI_3M,PNA,4,2,0.0601879,5.6496428571428586e-05,0.0385978,0.0,True,True
SPI_3M,PNA,5,2,-0.05760789999999999,-9.135724999999996e-05,-0.054719599999999986,0.6,False,False
SPI_3M,PNA,6,2,-0.0544905,-9.30063492063492e-05,-0.0552086,0.8,False,False
SPI_3M,PNA,7,2,0.04148829999999999,8.38401875901876e-05,0.05202379999999999,0.0,True,False
SPI_3M,PNA,8,2,-0.03851690000000001,-3.690721500721502e-05,-0.021159600000000004,0.8,False,False
SPI_3M,PNA,9,2,0.0218375,3.4187409812409813e-05,0.024778500000000002,0.2,False,False
SPI_3M,PNA,10,2,0.04791179999999999,9.96268037518038e-05,0.05980239999999999,0.4,False,False
SPI_3M,PNA,11,2,-0.0076502,-6.66500721500722e-06,-0.0044188,0.8,False,False
SPI_3M,PNA,12,2,0.0320082,6.099165451895044e-05,0.0376931,0.8,False,False
SPI_3M,NAO,0,2,-0.05421129999999999,-7.026732142857143e-05,-0.03980799999999999,1.0,False,False
