target,predictor,lag,E,final_rho,slope,improvement,p_value,significant,passed
SPEI_12M,Precipitation_1M,0,2,0.12966370000000002,5.521711456859975e-05,0.042395300000000025,0.0,True,True
SPEI_12M,Precipitation_1M,1,2,0.12620019999999998,2.948039285714288e-05,0.029547899999999988,0.0,True,True
SPEI_12M,Precipitation_1M,2,2,0.0945268,-1.730721428571426e-05,-0.015969800000000006,0.0,True,False
SPEI_12M,Precipitation_1M,3,2,0.10807400000000002,1.2917464285714362e-05,0.016029600000000005,0.2,False,False
SPEI_12M,Precipitation_1M,4,2,0.11192189999999998,2.3394571428571443e-05,0.01429469999999998,0.0,True,True
SPEI_12M,Precipitation_1M,5,2,0.06815919999999999,-5.777007142857144e-05,-0.03692760000000003,0.0,True,False
SPEI_12M,Precipitation_1M,6,2,0.14740920000000002,6.0547357142857275e-05,0.044092000000000006,0.0,True,True
SPEI_12M,Precipitation_1M,7,2,0.16588800000000004,9.031435786435782e-05,0.06652560000000003,0.0,True,True
SPEI_12M,Precipitation_1M,8,2,0.23576439999999999,0.00020695764790764782,0.12547419999999998,0.0,True,True
SPEI_12M,Precipitation_1M,9,2,0.25686139999999996,0.0002115401154401154,0.14753009999999994,0.0,True,True
SPEI_12M,Precipitation_1M,10,2,0.04644500000000001,-6.517067099567099e-05,-0.028353199999999988,0.4,False,False
SPEI_12M,Precipitation_1M,11,2,0.4499712999999999,0.00022056486291486266,0.18954009999999988,0.0,True,True
SPEI_12M,Precipitation_1M,12,2,-0.0145128,-2.1612049062049066e-05,-0.010490300000000001,0.6,False,False
SPEI_12M,Precipitation_3M,0,2,0.23859979999999997,3.405947666195186e-05,0.02645569999999997,0.0,True,True
SPEI_12M,Precipitation_3M,1,2,0.23388859999999997,1.4552250000000184e-05,0.012767999999999974,0.0,True,True
SPEI_12M,Precipitation_3M,2,2,0.26656929999999995,0.00011111357142857151,0.07478489999999993,0.0,True,True
SPEI_12M,Precipitation_3M,3,2,0.20681380000000005,-3.6773571428568644e-06,-0.0019203999999999333,0.0,True,False
SPEI_12M,Precipitation_3M,4,2,0.22362599999999996,2.1742107142857276e-05,0.025035799999999997,0.0,True,True
SPEI_12M,Precipitation_3M,5,2,0.24083960000000001,2.7009642857143097e-05,0.03191420000000006,0.0,True,True
SPEI_12M,Precipitation_3M,6,2,0.29336840000000003,9.047339285714331e-05,0.07271510000000006,0.0,True,True
SPEI_12M,Precipitation_3M,7,2,0.30765809999999993,9.604787157287131e-05,0.07110349999999993,0.0,True,True
SPEI_12M,Precipitation_3M,8,2,0.35723889999999997,0.00020908149350649355,0.14217599999999997,0.0,True,True
SPEI_12M,Precipitation_3M,9,2,0.3308878,0.0001604653679653679,0.12694030000000003,0.0,True,True
SPEI_12M,Precipitation_3M,10,2,0.20671740000000002,5.605894660894668e-05,0.05517630000000001,0.0,True,True
SPEI_12M,Precipitation_3M,11,2,0.1500177,5.516933621933609e-05,0.064305,0.0,True,True
SPEI_12M,Precipitation_3M,12,2,0.022050800000000006,1.6322150072150144e-06,0.0065260000000000075,0.2,False,False
SPEI_12M,Precipitation_6M,0,2,0.45744189999999996,7.119543847241862e-05,0.050283999999999995,0.0,True,True
SPEI_12M,Precipitation_6M,1,2,0.4283769999999999,4.53815357142856e-05,0.03945439999999989,0.0,True,True
SPEI_12M,Precipitation_6M,2,2,0.43635280000000004,4.903385714285764e-05,0.042951799999999984,0.0,True,True
SPEI_12M,Precipitation_6M,3,2,0.4139326999999999,7.548178571428756e-06,0.011613499999999832,0.0,True,True
SPEI_12M,Precipitation_6M,4,2,0.4369849,2.4458464285714528e-05,0.021082500000000004,0.0,True,True
SPEI_12M,Precipitation_6M,5,2,0.47604230000000003,7.877753571428615e-05,0.061087600000000075,0.0,True,True
SPEI_12M,Precipitation_6M,6,2,0.47841540000000005,0.00012713242857142898,0.09384609999999999,0.0,True,True
SPEI_12M,Precipitation_6M,7,2,0.3657893,9.151731601731606e-05,0.08071600000000001,0.0,True,True
SPEI_12M,Precipitation_6M,8,2,0.2532553,5.443293650793638e-05,0.0563197,0.0,True,True
SPEI_12M,Precipitation_6M,9,2,0.1592804,3.260537518037514e-05,0.04570819999999999,0.0,True,True
SPEI_12M,Precipitation_6M,10,2,0.1353077,5.4655447330447353e-05,0.054666300000000015,0.0,True,True
SPEI_12M,Precipitation_6M,11,2,0.1079685,4.861010101010095e-05,0.047846,0.2,False,False
SPEI_12M,Precipitation_6M,12,2,0.034572000000000006,7.693326118326096e-06,0.008371200000000002,0.2,False,False
SPEI_12M,Temperature_1M,0,2,0.1400049,0.00011744328147100423,0.09626439999999999,0.8,False,False
SPEI_12M,Temperature_1M,1,2,0.1544867,0.00015329189285714288,0.11335210000000001,0.8,False,False
SPEI_12M,Temperature_1M,2,2,0.1182217,0.0001423409285714286,0.09791,0.6,False,False
SPEI_12M,Temperature_1M,3,2,0.0724127,8.546946428571428e-05,0.0537335,0.2,False,False
SPEI_12M,Temperature_1M,4,2,0.0717437,6.515757142857147e-05,0.05054059999999999,0.2,False,False
SPEI_12M,Temperature_1M,5,2,0.12132879999999996,7.544085714285711e-05,0.06911279999999995,0.8,False,False
SPEI_12M,Temperature_1M,6,2,0.1971493,0.0001797915714285715,0.1383172,0.0,True,True
SPEI_12M,Temperature_1M,7,2,0.16996000000000003,0.00016738059163059164,0.12082260000000003,0.6,False,False
SPEI_12M,Temperature_1M,8,2,0.14594,0.0001729554834054834,0.11376669999999998,0.2,False,False
SPEI_12M,Temperature_1M,9,2,0.10698280000000002,0.00014311388888888895,0.09300620000000002,0.0,True,True
SPEI_12M,Temperature_1M,10,2,0.0641291,3.8700180375180326e-05,0.030776599999999994,1.0,False,False
SPEI_12M,Temperature_1M,11,2,0.1113303,6.966984126984116e-05,0.06779299999999999,1.0,False,False
SPEI_12M,Temperature_1M,12,2,0.17073519999999995,0.0001420829365079365,0.11234299999999996,0.8,False,False
SPEI_12M,Temperature_3M,0,2,0.15940749999999998,0.00016449579207920793,0.12176629999999998,0.8,False,False
SPEI_12M,Temperature_3M,1,2,0.12086000000000002,0.00015825653571428574,0.10381790000000002,0.4,False,False
SPEI_12M,Temperature_3M,2,2,0.060251,8.135160714285715e-05,0.0559464,0.2,False,False
SPEI_12M,Temperature_3M,3,2,0.064552,2.983135714285718e-05,0.028699999999999996,0.0,True,True
SPEI_12M,Temperature_3M,4,2,0.1403156,0.00010714350000000002,0.08616230000000001,0.0,True,True
SPEI_12M,Temperature_3M,5,2,0.19120409999999996,0.00018214100000000008,0.13434839999999995,0.0,True,True
SPEI_12M,Temperature_3M,6,2,0.18225999999999998,0.00017832849999999999,0.12953369999999997,0.2,False,False
SPEI_12M,Temperature_3M,7,2,0.13489669999999998,0.0001607027056277056,0.10679649999999999,0.0,True,True
SPEI_12M,Temperature_3M,8,2,0.09211990000000002,0.0001205138888888889,0.07770880000000002,0.0,True,True
SPEI_12M,Temperature_3M,9,2,0.0788971,5.296331168831171e-05,0.045835799999999996,0.8,False,False
SPEI_12M,Temperature_3M,10,2,0.11042089999999999,8.409707792207788e-05,0.07227379999999999,1.0,False,False
SPEI_12M,Temperature_3M,11,2,0.1754785,0.0001463764069264069,0.11328960000000002,1.0,False,False
SPEI_12M,Temperature_3M,12,2,0.19346270000000002,0.0002049208874458875,0.14005360000000003,1.0,False,False
SPEI_12M,Temperature_6M,0,2,0.08341489999999999,9.918341584158412e-05,0.06846419999999999,0.8,False,False
SPEI_12M,Temperature_6M,1,2,0.06390749999999999,7.238857142857147e-05,0.05179999999999999,0.0,True,True
SPEI_12M,Temperature_6M,2,2,0.10324750000000002,8.407221428571434e-05,0.06664250000000002,0.0,True,True
SPEI_12M,Temperature_6M,3,2,0.16736499999999999,0.0001269347857142858,0.10074899999999998,0.0,True,True
SPEI_12M,Temperature_6M,4,2,0.20787250000000002,0.00017594596428571437,0.12824800000000003,0.0,True,True
SPEI_12M,Temperature_6M,5,2,0.17642529999999992,0.00018728374999999993,0.12926989999999994,0.0,True,True
SPEI_12M,Temperature_6M,6,2,0.10984250000000002,0.0001350676071428572,0.08769960000000002,0.2,False,False
SPEI_12M,Temperature_6M,7,2,0.0692848,8.679574314574316e-05,0.05920159999999999,0.2,False,False
SPEI_12M,Temperature_6M,8,2,0.09945579999999998,7.784462481962479e-05,0.062185099999999986,0.6,False,False
SPEI_12M,Temperature_6M,9,2,0.1464325,0.00011280667388167376,0.095704,1.0,False,False
SPEI_12M,Temperature_6M,10,2,0.1844346,0.0001831685064935065,0.1294163,1.0,False,False
SPEI_12M,Temperature_6M,11,2,0.16319180000000003,0.00018836778499278504,0.12761540000000005,0.8,False,False
SPEI_12M,Temperature_6M,12,2,0.1105413,0.00013998210678210681,0.08898679999999999,0.8,False,False
