target,predictor,lag,E,final_rho,slope,improvement,p_value,significant,passed
SPEI_1M,WP,0,2,0.010162,2.4922489391796307e-05,0.0115006,0.4,False,False
SPEI_1M,WP,1,2,0.0050493,1.0139464285714274e-05,0.0026315999999999987,0.0,True,False
SPEI_1M,WP,2,2,-0.0559701,-7.459424999999999e-05,-0.0461027,0.8,False,False
SPEI_1M,WP,3,2,0.09470069999999998,0.00017544328571428568,0.10768429999999998,0.2,False,False
SPEI_1M,WP,4,2,-0.0594057,-9.311514285714287e-05,-0.052248699999999995,1.0,False,False
SPEI_1M,WP,5,2,-0.08468619999999999,-0.00013201910714285715,-0.0768174,1.0,False,False
SPEI_1M,WP,6,2,-0.12454870000000001,-0.00020479725000000003,-0.11568920000000002,1.0,False,False
SPEI_1M,WP,7,2,0.12975530000000002,0.00019812846320346321,0.11156690000000002,0.0,True,True
SPEI_1M,WP,8,2,-0.0128527,-8.716378066378064e-06,-0.0018073000000000013,0.8,False,False
SPEI_1M,WP,9,2,0.0199317,5.745122655122657e-05,0.0337745,0.2,False,False
SPEI_1M,WP,10,2,-0.057284299999999996,-6.809826839826841e-05,-0.0412246,1.0,False,False
SPEI_1M,WP,11,2,0.022879000000000004,6.031118326118329e-05,0.0340198,0.2,False,False
SPEI_1M,WP,12,2,0.037497,6.205281385281386e-05,0.0450401,0.2,False,False
SPEI_1M,ONI,0,2,0.05601340000000001,8.616000707213582e-05,0.05370290000000001,0.0,True,True
SPEI_1M,ONI,1,2,0.0769482,0.00010111000000000003,0.0669632,0.0,True,True
SPEI_1M,ONI,2,2,0.08170770000000001,9.498292857142867e-05,0.0667529,0.0,True,True
SPEI_1M,ONI,3,2,0.0766931,5.734103571428575e-05,0.037505399999999994,0.0,True,True
SPEI_1M,ONI,4,2,0.04821260000000001,2.5337464285714324e-05,0.026485800000000007,0.2,False,False
SPEI_1M,ONI,5,2,0.007322600000000001,-2.7834035714285697e-05,-0.009790799999999995,0.4,False,False
SPEI_1M,ONI,6,2,-0.012685500000000002,-5.606874999999998e-05,-0.024917300000000003,0.6,False,False
SPEI_1M,ONI,7,2,-0.034258199999999996,-7.237218614718616e-05,-0.03921709999999999,0.8,False,False
SPEI_1M,ONI,8,2,-0.04351759999999999,-6.077496392496392e-05,-0.03649509999999999,0.8,False,False
SPEI_1M,ONI,9,2,-0.031231600000000005,-3.661367243867245e-05,-0.016188800000000007,0.6,False,False
SPEI_1M,ONI,10,2,-0.016444200000000003,-1.254372294372294e-05,-0.0055263,0.6,False,False
SPEI_1M,ONI,11,2,-0.007544499999999998,-5.8281385281385265e-06,0.006662099999999998,0.4,False,False
SPEI_1M,ONI,12,2,-0.0066362999999999995,-8.544624819624818e-06,0.001580100000000001,0.4,False,False
SPEI_1M,PNA,0,2,-0.0344583,-6.444296322489391e-05,-0.038696699999999994,0.6,False,False
SPEI_1M,PNA,1,2,-0.0399465,-9.472657142857141e-05,-0.0583872,0.8,False,False
SPEI_1M,PNA,2,2,-0.005663700000000001,3.909928571428547e-06,0.0008676999999999999,0.8,False,False
SPEI_1M,PNA,3,2,0.0800608,0.0001335297857142857,0.0821823,0.0,True,True
SPEI_1M,PNA,4,2,0.06058020000000001,8.013253571428573e-05,0.05838050000000001,0.6,False,False
SPEI_1M,PNA,5,2,-0.0485888,-6.536478571428571e-05,-0.0432231,1.0,False,False
SPEI_1M,PNA,6,2,0.04585679999999999,0.00010950799999999997,0.05646549999999999,0.6,False,False
SPEI_1M,PNA,7,2,0.0046866,-4.350144300144301e-06,0.004061200000000001,0.2,False,False
SPEI_1M,PNA,8,2,-0.0376855,-6.0124170274170275e-05,-0.0395829,0.6,False,False
SPEI_1M,PNA,9,2,0.08036810000000001,0.0001227991702741703,0.08470650000000002,0.4,False,False
SPEI_1M,PNA,10,2,-0.0135393,-2.0324350649350648e-05,-0.0100483,0.6,False,False
SPEI_1M,PNA,11,2,-0.0586773,-8.867853535353538e-05,-0.046379000000000004,0.8,False,False
SPEI_1M,PNA,12,2,-0.023546600000000004,-2.0896428571428564e-05,-0.018934100000000002,0.8,False,False
SPEI_1M,NAO,0,2,-0.04260859999999999,-5.19733380480905e-05,-0.027013699999999988,1.0,False,False
SPEI_1M,NAO,1,2,-0.037671,-5.040721428571428e-05,-0.0287636,0.8,False,False
SPEI_1M,NAO,2,2,-0.0097451,-2.1908749999999992e-05,-0.017201,0.4,False,False
SPEI_1M,NAO,3,2,0.025416999999999995,8.37064285714287e-06,0.012118099999999993,0.2,False,False
SPEI_1M,NAO,4,2,0.0647333,0.00014018099999999996,0.07738919999999999,0.2,False,False
SPEI_1M,NAO,5,2,-0.04825880000000002,-5.466485714285719e-05,-0.04039620000000002,1.0,False,False
SPEI_1M,NAO,6,2,-0.023739,-4.464085714285714e-05,-0.0266939,0.4,False,False
SPEI_1M,NAO,7,2,0.0579546,0.00010254343434343436,0.0600807,0.4,False,False
SPEI_1M,NAO,8,2,0.1210542,0.00021483221500721505,0.1253644,0.0,True,True
SPEI_1M,NAO,9,2,0.0079527,3.6154437229437266e-05,0.019451799999999998,0.4,False,False
SPEI_1M,NAO,10,2,-0.032554400000000004,-3.686100288600287e-05,-0.0183921,0.6,False,False
SPEI_1M,NAO,11,2,-0.0030370999999999996,-4.425072150072153e-06,-0.003177499999999999,0.6,False,False
SPEI_1M,NAO,12,2,0.04305490000000001,4.2169083694083696e-05,0.0315159,0.4,False,False
SPEI_1M,NINO34,0,2,0.0518724,6.525427864214993e-05,0.0474175,0.0,True,True
SPEI_1M,NINO34,1,2,0.0846371,0.0001010811785714286,0.07087480000000002,0.0,True,True
SPEI_1M,NINO34,2,2,0.08904529999999998,0.00010549503571428573,0.07377859999999999,0.0,True,True
SPEI_1M,NINO34,3,2,0.0878638,8.921614285714288e-05,0.06508430000000001,0.0,True,True
SPEI_1M,NINO34,4,2,0.0578146,5.01645e-05,0.0375159,0.2,False,False
SPEI_1M,NINO34,5,2,-0.011920500000000006,-5.022082142857141e-05,-0.026283300000000002,0.6,False,False
SPEI_1M,NINO34,6,2,-0.025610600000000004,-6.5686e-05,-0.0321936,0.6,False,False
SPEI_1M,NINO34,7,2,-0.0443655,-9.172640692640694e-05,-0.0495133,0.8,False,False
SPEI_1M,NINO34,8,2,-0.055478,-9.862117604617607e-05,-0.0547009,0.8,False,False
SPEI_1M,NINO34,9,2,-0.037234699999999996,-4.875988455988457e-05,-0.023832799999999994,0.8,False,False
SPEI_1M,NINO34,10,2,-0.0172549,-2.455238095238096e-05,-0.013921300000000001,0.8,False,False
SPEI_1M,NINO34,11,2,-0.0224303,-3.668603896103897e-05,-0.0137325,0.8,False,False
SPEI_1M,NINO34,12,2,-0.0426777,-6.061861471861474e-05,-0.0323137,0.8,False,False
SPEI_1M,PDO,0,2,-0.061765999999999995,-0.0001294684936350777,-0.06996949999999999,0.8,False,False
SPEI_1M,PDO,1,2,-0.0167509,-8.196371428571425e-05,-0.0337655,0.6,False,False
SPEI_1M,PDO,2,2,-0.009699000000000001,-6.707564285714283e-05,-0.029235999999999998,0.8,False,False
SPEI_1M,PDO,3,2,-0.047223499999999995,-0.00011389735714285709,-0.05516909999999999,0.6,False,False
SPEI_1M,PDO,4,2,-0.0946641,-0.00015858239285714286,-0.0870604,1.0,False,False
SPEI_1M,PDO,5,2,-0.0747122,-0.0001291275357142857,-0.07315650000000001,1.0,False,False
SPEI_1M,PDO,6,2,-0.1015793,-0.0001606515,-0.0948716,1.0,False,False
SPEI_1M,PDO,7,2,-0.09470889999999998,-0.00013925753968253973,-0.07990719999999998,1.0,False,False
SPEI_1M,PDO,8,2,-0.09200429999999998,-0.00013444834054834054,-0.08921789999999999,1.0,False,False
SPEI_1M,PDO,9,2,-0.062655,-8.778556998557e-05,-0.052562300000000006,1.0,False,False
SPEI_1M,PDO,10,2,-0.048247399999999996,-4.9250829725829714e-05,-0.034234099999999996,0.4,False,False
SPEI_1M,PDO,11,2,-0.032245499999999996,-2.3719083694083688e-05,-0.017231499999999993,0.6,False,False
SPEI_1M,PDO,12,2,-0.0488733,-5.460815295815297e-05,-0.0331764,0.6,False,False
SPEI_1M,SOLAR,0,2,0.0006942999999999998,-3.981294200848658e-06,-0.0004723999999999999,0.8,False,False
SPEI_1M,SOLAR,1,2,0.0075252999999999995,8.983571428571426e-06,0.0038106,0.4,False,False
SPEI_1M,SOLAR,2,2,0.0161938,3.921075e-05,0.0228192,0.6,False,False
SPEI_1M,SOLAR,3,2,-0.015475999999999998,-2.584896428571428e-05,-0.0163467,0.8,False,False
SPEI_1M,SOLAR,4,2,0.0035370999999999996,1.7437857142857184e-06,0.0016186999999999996,0.2,False,False
SPEI_1M,SOLAR,5,2,-0.0230801,-2.6469964285714293e-05,-0.0185407,0.6,False,False
SPEI_1M,SOLAR,6,2,-0.005109500000000001,-7.23214285714286e-06,-0.0041903,0.6,False,False
SPEI_1M,SOLAR,7,2,-0.016148700000000002,-1.6708549783549778e-05,-0.014208000000000002,0.6,False,False
SPEI_1M,SOLAR,8,2,-0.0034578000000000005,1.637860750360753e-05,0.004577999999999999,0.4,False,False
SPEI_1M,SOLAR,9,2,0.004244,9.370274170274181e-06,0.0020396000000000017,0.4,False,False
SPEI_1M,SOLAR,10,2,0.0161641,2.219498556998558e-05,0.008468100000000001,0.4,False,False
SPEI_1M,SOLAR,11,2,0.024311700000000002,4.324978354978357e-05,0.0202289,0.4,False,False
SPEI_1M,SOLAR,12,2,-0.013234899999999999,-9.93445165945165e-06,-0.0109772,0.2,False,False
