target,predictor,lag,E,final_rho,slope,improvement,p_value,significant,passed
SPEI_12M,PNA,10,2,-0.0110079,-2.2181998556998553e-05,-0.010695199999999998,0.4,False,False
SPEI_12M,PNA,11,2,0.017212399999999996,3.289935064935065e-05,0.025393799999999994,0.4,False,False
SPEI_12M,PNA,12,2,0.0160945,-1.3837662337662363e-05,0.0003131000000000002,0.6,False,False
SPEI_12M,NAO,0,2,-0.023568500000000003,-2.656046676096184e-05,-0.015325200000000004,0.6,False,False
SPEI_12M,NAO,1,2,-0.036497299999999996,-8.451807142857142e-05,-0.0445183,1.0,False,False
SPEI_12M,NAO,2,2,-0.0379485,-5.165010714285715e-05,-0.036898400000000005,0.6,False,False
SPEI_12M,NAO,3,2,-0.0036245,-2.17197857142857e-05,-0.009461500000000001,0.4,False,False
SPEI_12M,NAO,4,2,-0.012264200000000001,-1.8861428571428584e-05,-0.010663400000000002,0.8,False,False
SPEI_12M,NAO,5,2,-0.050368600000000006,-8.25885e-05,-0.048036300000000004,1.0,False,False
SPEI_12M,NAO,6,2,0.004911199999999999,2.333017857142856e-05,0.0118037,0.2,False,False
SPEI_12M,NAO,7,2,-0.029146000000000002,-4.697157287157289e-05,-0.026713200000000003,0.8,False,False
SPEI_12M,NAO,8,2,0.0024798,2.095108225108226e-05,0.0063100000000000005,0.6,False,False
SPEI_12M,NAO,9,2,-0.0371825,-4.1290584415584414e-05,-0.0272815,0.6,False,False
SPEI_12M,NAO,10,2,0.010910000000000001,-2.2887265512265517e-05,-0.0016314999999999958,0.2,False,False
SPEI_12M,NAO,11,2,0.05679379999999999,9.294271284271283e-05,0.054324599999999994,0.0,True,True
SPEI_12M,NAO,12,2,0.035536700000000004,5.123917748917751e-05,0.025276600000000003,0.4,False,False
SPEI_12M,NINO34,0,2,-0.0163538,-0.00010620275813295611,-0.0502098,0.6,False,False
SPEI_12M,NINO34,1,2,-0.0061503,-7.250971428571426e-05,-0.04872769999999999,0.2,False,False
SPEI_12M,NINO34,2,2,0.013315500000000001,-1.1897035714285699e-05,-0.0084995,0.2,False,False
SPEI_12M,NINO34,3,2,0.0276541,-2.091678571428536e-06,-0.002926699999999994,0.2,False,False
SPEI_12M,NINO34,4,2,0.05811109999999999,4.6084785714285736e-05,0.0336569,0.4,False,False
SPEI_12M,NINO34,5,2,0.08123879999999999,7.315500000000001e-05,0.04480839999999999,0.4,False,False
SPEI_12M,NINO34,6,2,0.0894474,0.00010331032142857142,0.0643637,0.0,True,True
SPEI_12M,NINO34,7,2,0.09004510000000002,9.982665945165942e-05,0.06438320000000002,0.0,True,True
SPEI_12M,NINO34,8,2,0.04960830000000001,4.118946608946607e-05,0.026444900000000004,0.4,False,False
SPEI_12M,NINO34,9,2,-0.0302888,-6.735046897546898e-05,-0.0389844,1.0,False,False
SPEI_12M,NINO34,10,2,-0.0696161,-0.00013795281385281391,-0.07938200000000001,0.6,False,False
SPEI_12M,NINO34,11,2,-0.0777384,-0.00018748207070707072,-0.10840910000000001,1.0,False,False
SPEI_12M,NINO34,12,2,-0.0399872,-0.00012582496392496396,-0.06957150000000001,0.6,False,False
SPEI_12M,PDO,0,2,0.020302599999999997,-5.9598302687411574e-05,-0.029758700000000006,0.2,False,False
SPEI_12M,PDO,1,2,0.032582,-4.5258214285714254e-05,-0.021697799999999996,0.4,False,False
SPEI_12M,PDO,2,2,0.05757379999999999,3.3178214285714894e-06,0.019106999999999985,0.0,True,True
SPEI_12M,PDO,3,2,0.07112079999999998,1.0574285714286624e-06,0.007884099999999991,0.2,False,False
SPEI_12M,PDO,4,2,0.0653556,1.3638642857142872e-05,0.009595799999999995,0.2,False,False
SPEI_12M,PDO,5,2,0.0122817,-6.03341428571428e-05,-0.031622800000000006,1.0,False,False
SPEI_12M,PDO,6,2,0.02435250000000001,-6.962642857142843e-05,-0.036944899999999975,0.4,False,False
SPEI_12M,PDO,7,2,0.0291574,-6.608163780663785e-05,-0.028229199999999982,0.4,False,False
SPEI_12M,PDO,8,2,0.057313800000000005,-7.002124819624833e-05,-0.03411300000000004,0.2,False,False
SPEI_12M,PDO,9,2,0.06895699999999999,-2.717907647907658e-05,-0.00467250000000001,0.6,False,False
SPEI_12M,PDO,10,2,0.054350499999999996,-7.892012987012988e-05,-0.03390700000000002,0.0,True,False
SPEI_12M,PDO,11,2,0.06297989999999999,-5.244242424242437e-05,-0.0273134,0.0,True,False
SPEI_12M,PDO,12,2,0.052626900000000004,-6.663084415584422e-05,-0.03055590000000001,0.2,False,False
SPEI_12M,SOLAR,0,2,0.09403489999999998,0.00014469119519094762,0.08947499999999997,0.4,False,False
SPEI_12M,SOLAR,1,2,0.0437421,6.145932142857144e-05,0.036003,0.2,False,False
SPEI_12M,SOLAR,2,2,0.053783000000000004,8.177660714285715e-05,0.04995100000000001,0.2,False,False
SPEI_12M,SOLAR,3,2,0.0772017,8.349507142857144e-05,0.0464753,0.4,False,False
SPEI_12M,SOLAR,4,2,0.04567009999999999,2.405664285714286e-05,0.017367699999999993,0.4,False,False
SPEI_12M,SOLAR,5,2,0.06668649999999998,4.257125e-05,0.026322499999999978,0.0,True,True
SPEI_12M,SOLAR,6,2,0.0431921,-2.2994285714285474e-06,0.008874199999999999,0.6,False,False
SPEI_12M,SOLAR,7,2,0.045099,4.299350649350633e-06,0.006885000000000002,0.0,True,False
SPEI_12M,SOLAR,8,2,0.0236764,-4.211533189033187e-05,-0.027569999999999997,0.4,False,False
SPEI_12M,SOLAR,9,2,0.0026405,-7.569769119769124e-05,-0.0444734,0.6,False,False
SPEI_12M,SOLAR,10,2,0.020541800000000002,-5.802961760461761e-05,-0.03369,0.6,False,False
SPEI_12M,SOLAR,11,2,0.0092952,-8.662766955266958e-05,-0.048910999999999996,0.8,False,False
SPEI_12M,SOLAR,12,2,0.031142700000000002,-4.9356926406926425e-05,-0.021778600000000002,0.6,False,False
