target,predictor,lag,E,final_rho,slope,improvement,p_value,significant,passed
SPI_12M,Temperature_3M,1,2,-0.021821800000000002,-4.006950280112046e-05,-0.025713800000000002,0.6,False,False
SPI_12M,Temperature_3M,2,2,-0.0405678,-6.501218487394958e-05,-0.0382356,0.8,False,False
SPI_12M,Temperature_3M,3,2,-0.0381844,-8.158147759103642e-05,-0.0457307,0.0,True,False
SPI_12M,Temperature_3M,4,2,-0.0188884,-6.910703781512603e-05,-0.030683699999999998,0.0,True,False
SPI_12M,Temperature_3M,5,2,-0.013267200000000002,-7.901460084033614e-05,-0.04264520000000001,0.0,True,False
SPI_12M,Temperature_3M,6,2,-0.0035959000000000004,-3.7729702970296994e-05,-0.012059100000000003,0.0,True,False
SPI_12M,Temperature_3M,7,2,-0.0138071,-1.9902687411598286e-05,-0.0124143,0.0,True,False
SPI_12M,Temperature_3M,8,2,-0.029446000000000003,-2.6645933521923605e-05,-0.016833,0.6,False,False
SPI_12M,Temperature_3M,9,2,-0.0366386,-7.05920084865629e-05,-0.0395234,0.8,False,False
SPI_12M,Temperature_3M,10,2,-0.0314289,-8.437871287128708e-05,-0.041303400000000004,0.6,False,False
SPI_12M,Temperature_3M,11,2,-0.017763700000000004,-7.323592644978783e-05,-0.036076800000000006,1.0,False,False
SPI_12M,Temperature_3M,12,2,-0.020685799999999997,-4.888424999999998e-05,-0.026693599999999998,0.8,False,False
SPI_12M,Temperature_6M,0,2,-0.0220405,-3.065073529411765e-05,-0.0213493,0.4,False,False
SPI_12M,Temperature_6M,1,2,-0.0324871,-6.536477591036414e-05,-0.0373676,0.2,False,False
SPI_12M,Temperature_6M,2,2,-0.0310748,-8.424296218487396e-05,-0.047665900000000004,0.2,False,False
SPI_12M,Temperature_6M,3,2,-0.0116177,-8.147457983193278e-05,-0.0396031,0.0,True,False
SPI_12M,Temperature_6M,4,2,0.0090458,-3.993697478991597e-05,-0.0168988,0.0,True,False
SPI_12M,Temperature_6M,5,2,0.0016273999999999998,-3.8769292717086844e-05,-0.024691899999999996,0.0,True,False
SPI_12M,Temperature_6M,6,2,-0.0174584,-2.5178606789250334e-05,-0.0146398,0.6,False,False
SPI_12M,Temperature_6M,7,2,-0.0411562,-6.517726308345116e-05,-0.0378339,0.8,False,False
SPI_12M,Temperature_6M,8,2,-0.046528599999999996,-8.731584158415836e-05,-0.0498003,1.0,False,False
SPI_12M,Temperature_6M,9,2,-0.042492999999999996,-0.00010209027581329558,-0.0524163,1.0,False,False
SPI_12M,Temperature_6M,10,2,-0.031309000000000003,-7.323518387553037e-05,-0.0336105,1.0,False,False
SPI_12M,Temperature_6M,11,2,-0.0285812,-5.4098479490806214e-05,-0.032036300000000004,0.8,False,False
SPI_12M,Temperature_6M,12,2,-0.0220292,-3.20597857142857e-05,-0.0193848,0.4,False,False
