target,predictor,lag,E,final_rho,slope,improvement,p_value,significant,passed
SPEI_6M,WP,0,2,-0.018059000000000002,-5.2818776520509164e-05,-0.025150400000000003,0.2,False,False
SPEI_6M,WP,1,2,-0.0194773,-2.1901285714285736e-05,-0.013945200000000001,0.8,False,False
SPEI_6M,WP,2,2,0.022135800000000004,3.6014464285714297e-05,0.023363900000000003,0.2,False,False
SPEI_6M,WP,3,2,0.0418765,6.900096428571429e-05,0.0409507,0.2,False,False
SPEI_6M,WP,4,2,0.0642313,9.74450357142857e-05,0.0650178,0.0,True,True
SPEI_6M,WP,5,2,0.0387159,6.344160714285713e-05,0.034733599999999996,0.0,True,False
SPEI_6M,WP,6,2,0.049707,8.013782142857141e-05,0.037092200000000006,0.2,False,False
SPEI_6M,WP,7,2,0.1244017,0.00019089931457431464,0.11765020000000001,0.0,True,True
SPEI_6M,WP,8,2,-0.073622,-0.00013854065656565662,-0.0708598,1.0,False,False
SPEI_6M,WP,9,2,-0.0698282,-9.482611832611836e-05,-0.05686510000000001,0.8,False,False
SPEI_6M,WP,10,2,-0.0179634,-2.0100974025974037e-05,-0.0182867,0.2,False,False
SPEI_6M,WP,11,2,0.06845369999999999,0.00013266746031746033,0.0785274,0.0,True,True
SPEI_6M,WP,12,2,-0.11203169999999998,-0.00015296702741702742,-0.09395389999999998,1.0,False,False
SPEI_6M,ONI,0,2,-0.059884299999999994,-7.154494342291372e-05,-0.04374599999999999,1.0,False,False
SPEI_6M,ONI,1,2,-0.03299900000000001,-5.0280892857142895e-05,-0.030225800000000008,0.4,False,False
SPEI_6M,ONI,2,2,-0.017198500000000002,-2.1376142857142863e-05,-0.014917800000000002,0.6,False,False
SPEI_6M,ONI,3,2,-0.0020906,5.698357142857119e-06,0.0035329999999999984,0.2,False,False
SPEI_6M,ONI,4,2,0.0431987,6.926885714285713e-05,0.0399637,0.0,True,False
SPEI_6M,ONI,5,2,0.11527399999999999,0.00017329757142857142,0.10420499999999999,0.0,True,True
SPEI_6M,ONI,6,2,0.12652940000000001,0.00017616728571428572,0.10757310000000002,0.0,True,True
SPEI_6M,ONI,7,2,0.1066164,0.0001561413780663781,0.0954542,0.0,True,True
SPEI_6M,ONI,8,2,0.0730696,0.00010088499278499282,0.0629455,0.2,False,False
SPEI_6M,ONI,9,2,0.0377363,2.6759126984126992e-05,0.025477,0.0,True,False
SPEI_6M,ONI,10,2,0.017693,-8.473160173160209e-06,0.0090402,0.4,False,False
SPEI_6M,ONI,11,2,0.025267799999999997,-5.366522366522518e-07,0.017712699999999994,0.2,False,False
